timestamp,co2,humidity,light,pir,temperature
2013-08-23 21:00:00,,49.67172631578947,132.48631578947368,,24.336694736842105
2013-08-23 22:00:00,,49.12394863563403,118.8314606741573,0.0,24.5315569823435
2013-08-23 23:00:00,655.1476407914764,48.87185692541857,96.76864535768645,0.0,24.624292237442923
2013-08-24 00:00:00,607.3736111111111,48.72575,73.19027777777778,0.0,24.58666666666667
2013-08-24 01:00:00,559.1111111111111,48.67930555555555,48.36388888888889,0.0,24.454833333333333
2013-08-24 02:00:00,523.1430555555555,49.065083333333334,19.552777777777777,0.0,24.210625
2013-08-24 03:00:00,512.3819444444445,49.75765277777778,4.325,0.0,23.91234722222222
2013-08-24 04:00:00,513.4638888888888,50.39409722222222,4.204166666666667,0.0,23.67936111111111
2013-08-24 05:00:00,499.05,50.85981944444445,4.180555555555555,0.0,23.429777777777776
2013-08-24 06:00:00,495.8986111111111,51.55913888888889,4.2375,0.0,23.20925
2013-08-24 07:00:00,491.0,52.15537500000001,4.104166666666667,0.0,23.04501388888889
2013-08-24 08:00:00,486.9223021582734,52.50145833333334,4.163888888888889,0.0,22.900916666666667
2013-08-24 09:00:00,483.975,52.76036111111111,4.059722222222222,0.0,22.74851388888889
2013-08-24 10:00:00,483.3541666666667,53.0112361111111,4.066666666666666,0.0,22.60673611111111
2013-08-24 11:00:00,481.3152777777778,53.489263888888885,4.036111111111111,0.0,22.486874999999998
2013-08-24 12:00:00,480.77916666666664,53.98034722222222,7.8069444444444445,0.0,22.398152777777778
2013-08-24 13:00:00,483.15277777777777,54.355486111111105,8.102777777777778,0.0,22.339180555555554
2013-08-24 14:00:00,484.15,54.36525,10.722222222222221,0.0,22.294541666666667
2013-08-24 15:00:00,485.54583333333335,54.419027777777785,24.0,0.0,22.31073611111111
2013-08-24 16:00:00,491.4583333333333,54.31270833333333,122.27083333333333,0.0,22.545791666666666
2013-08-24 17:00:00,498.8930555555556,53.40091666666666,106.12916666666666,0.0,23.18911111111111
2013-08-24 18:00:00,520.1847222222223,52.757930555555554,65.66388888888889,0.0,23.848194444444445
2013-08-24 19:00:00,538.7013888888889,52.03543055555556,53.58611111111111,0.0,24.369819444444445
2013-08-24 20:00:00,537.9805555555556,51.47200000000001,71.95138888888889,0.0,24.563902777777777
2013-08-24 21:00:00,538.6555555555556,50.81677777777778,93.50833333333334,0.0,24.78997222222222
2013-08-24 22:00:00,547.0125,50.17672222222222,97.56944444444444,0.0,25.006583333333335
2013-08-24 23:00:00,538.2069444444444,50.122236111111114,96.85277777777777,0.0,24.983736111111114
2013-08-25 00:00:00,521.2569444444445,50.59866666666667,63.15138888888889,0.0,24.864319444444448
2013-08-25 01:00:00,517.1458333333334,51.42111111111111,39.97083333333333,0.0,24.622263888888888
2013-08-25 02:00:00,505.8888888888889,52.2865,13.052777777777777,2.002724795640327,24.31918055555556
2013-08-25 03:00:00,497.3930555555556,53.16916666666667,4.283333333333333,0.0,24.037736111111112
2013-08-25 04:00:00,499.4402777777778,53.96977777777777,4.305555555555555,0.0,23.804902777777777
2013-08-25 05:00:00,501.6347222222222,54.42191666666667,4.315277777777778,0.0,23.630041666666667
2013-08-25 06:00:00,499.2375,54.98572222222222,4.154166666666667,0.0,23.444083333333335
2013-08-25 07:00:00,500.2861111111111,55.68877947295423,4.323162274618586,0.0,23.273398058252425
2013-08-25 08:00:00,497.09583333333336,56.86944444444445,4.270833333333333,0.0,23.178069444444443
2013-08-25 09:00:00,495.3513888888889,57.74538888888889,4.215277777777778,0.0,23.087763888888887
2013-08-25 10:00:00,497.0472222222222,58.27247222222222,4.275,0.0,23.031569444444443
2013-08-25 11:00:00,491.1763888888889,58.67854166666667,4.476388888888889,0.0,22.97895833333333
2013-08-25 12:00:00,492.13055555555553,59.09876388888889,7.8375,0.0,22.930652777777777
2013-08-25 13:00:00,492.40833333333336,59.431125,7.958333333333333,0.0,22.912305555555555
2013-08-25 14:00:00,491.29027777777776,59.714736111111115,7.0472222222222225,0.0,22.891791666666666
2013-08-25 15:00:00,490.2402777777778,59.94991666666667,16.418055555555554,0.0,22.867
2013-08-25 16:00:00,491.79583333333335,60.186791666666664,39.92638888888889,0.0,22.873250000000002
2013-08-25 17:00:00,495.86805555555554,59.61906944444445,82.49861111111112,0.0,23.201055555555552
2013-08-25 18:00:00,504.125,58.264513888888885,62.55416666666667,0.0,23.705041666666666
2013-08-25 19:00:00,514.8819444444445,57.356027777777776,54.52777777777778,0.0,24.07651388888889
2013-08-25 20:00:00,526.7791666666667,56.410472222222225,70.85694444444445,0.0,24.372333333333337
