DATE_TIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:00,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:15,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:30,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 00:45,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:00,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:15,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:30,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 01:45,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:00,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:15,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
15-05-2020 02:30,4135001,,,
